Title,Source,Date,URL
Have You Seen This? Seriously impressive shooting star - KSL.com,KSL.com,"Thu, 28 Nov 2024 22:35:09 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxPTTd4Y2dHN3NZWVVrcmg1NUR4V1A4UVYtVkk3WUhud19UZUs2M2FpaGJ5a1M5QjVXQ1ZmdzF6RjdOZFdrM2N1Q3J3Tm5iQk5xRWFaeHoxMDNrZ0l1MlVRX0dUMW54QmgzR2QwSzNTaTRhSUNDM2M4QlBobkROZjVrR3g1d1pmN2ZURmplQ1hwckFjQ2F1?oc=5
NASA discovered an asteroid which could make everyone rich - Supercar Blondie,Supercar Blondie,"Thu, 28 Nov 2024 18:09:00 GMT",https://news.google.com/rss/articles/CBMifkFVX3lxTFBhOFE5dEM2czRGcTVRc1o4VVhQU1djampscXhjWVRMYmtHMTZZeW9ncjIwTm9ncl9sOFBFQV9LZGY4N3NEZVhXVnc0aWtLS0NtR2hnbDlNSDZuZ2ZTOTFrbFJoazVWVTFHY2ExMWR1bkZMZEdsWlZHTmQ0NzFNUQ?oc=5
"NASA Reveals Surprising Findings on Astronauts' Cognitive Health After Months in Space — Some Good, Some Bad - The Daily Galaxy --Great Discoveries Channel",The Daily Galaxy --Great Discoveries Channel,"Wed, 27 Nov 2024 11:30:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPb2I3WTBmZUVIM3Rhd3dETkdrMGVtMjZhVW9IZ2RCcVo3UTlJSzFWV2J4b3pRYmJONk1LUnVwbFZIY3NvQ3BSbVBPdThBbElPZHJ4dDM4QjVMakpqTVJuNTc0Z0EtX182NEswRng4bjMxaThxaUlhekIxRURLeTlqeEU3b2RkWS1oNmRlSVpyXzBxYnc3XzNIZmpPUnNZQ3FfMlpyRGdGMkNTd3M?oc=5
Scientists Just Confirmed It: The Milky Way Is Unlike Any Other Galaxy - The Daily Galaxy --Great Discoveries Channel,The Daily Galaxy --Great Discoveries Channel,"Wed, 27 Nov 2024 15:00:00 GMT",https://news.google.com/rss/articles/CBMifkFVX3lxTE9aSlFUQkhqampEWFZCT29pOUlmZndvSmJQalhYZFFLRlFxLUNuLWlwTnRLQnJhNUpsTUdXT0I0VzNwcXBLWjhESV9kM3RMcTZhVEVqbmZvNi1yc2k1T1hnZFlyRTNROVVrVVdEVlJtdVYyQWhQelpGcEkyaFl1UQ?oc=5
Nano-scale dinosaur made by Australian researchers from DNA building blocks - The Guardian,The Guardian,"Wed, 27 Nov 2024 19:13:00 GMT",https://news.google.com/rss/articles/CBMixgFBVV95cUxPbGxNR01XeTJCa3RjWm9vNnVSNkIyVndLbFZENkJrUXdydzEyeU5LYXY5YXVGRVJkV3IyLXVDbV9WczNLd2NhTExQclVxWWphV2g2bjNpemV1OWI3YTQtMTBjZlQwZ0ZDOFZoc0FaRnpTR3ZiT1FDU1JOaXlnRjB0Zm5zb0x4NFljM21malBFWU5ZNkVMbWgxWnR6SHZXcHBybFBmSUJPaVZtRFVvcmUzdE9ycF9KeEVWQUY5MVpzODhpUWxKc1E?oc=5
Nanorobot hand made of DNA grabs viruses for diagnostics and blocks cell entry - Phys.org,Phys.org,"Wed, 27 Nov 2024 19:38:04 GMT",https://news.google.com/rss/articles/CBMigAFBVV95cUxNVGxPa0lySUZEUnltaFV1bnpYTTZweWE4S0h1b1JoWFJ1V1V3UFhLOWVpT2FQd3R6a2RtUEhCckpzT3kwVkFtbGs3d3RZeU5kN3ppb0xqOFhsdVFNblB6VF9rTTlXWGhYOVpTWXpVbWFuOHlrM1J0WEdHQWNZLUlVbNIBf0FVX3lxTE8zaXFxTnd3S0ItYXptWjJ3N1FNcmJwdkpjdFBtalpnb0hMVUh0aW0yRndDeGZEd0I3aUh3Z3h5QWMxc0tibFd1UjY0WmIwZDNrM3U2VGctY2xkOU16LXBXM0VFWktUdHQtelBia0kwMFN6YjFfUUJmU0Y0UzU5MDA?oc=5
Rocket Report: A good week for Blue Origin; Italy wants its own launch capability - Ars Technica,Ars Technica,"Thu, 28 Nov 2024 12:00:25 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxNVkdWMENnUk5abjE0aG1GRGxwTnc2Y3VUS2dBOVVuQTFCZ1NvdUdyUURwMmNseENPdHk2RlVELXVBaGpBRHBiSS1RZWJMZTFPbmNtX1NqemlRcy1OeHFzNEx4TEJCU2N1a01EcWUyNzJRemZjMHQxZlA3R1JrdFRmRnhsaWJRNlIxVEFrNjlmNUs2YmdtQWZLUzN1Q2hLQUhxYzI2S09aMWJoZkY1Y2ZHaVBSR0NtWTRpYkE?oc=5
"Prehistoric Tailoring? 13,000-Year-Old Bone Needles Show How Ice Age Humans Stitched Winter Clothing - Gizmodo",Gizmodo,"Wed, 27 Nov 2024 19:00:19 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPb3VmM1hjNXFBTHdHZmdJdEVtTXFDRHlRSFNSVlpjbkl1N19YbUxfZUdXbno2b0lKOF9xMW5hcDJpa2YzX0RPSklvTld6bGJmN21QUUhiM0RoTHpMN0RqMTdDZXl3Zm1ibzMxalZDR1RycmFFNjVubzA3ZGhGYWw5UFpnUDkwankta3ZUSGlEVkJDcWRUQTdIQUlnYWI2V0NIdVZRcklOMWktS3laNXZQMlVmVGV6Q01zZDJkZEdTajJHbGhhNVE0cA?oc=5
"Brains grew faster as humans evolved, study finds - Phys.org",Phys.org,"Wed, 27 Nov 2024 16:47:03 GMT",https://news.google.com/rss/articles/CBMid0FVX3lxTFBOeldCZ0tqWTYxZjEyRE9lelU0R2lWcV8tWDhmY0ZJaDhvcmU4dDhSb2dPdFBEdGN4NmZWbFBSNUwzNUFTNTdXWl9zbGZZV2pOell2Zmx1TVoydEZ0U3ppUEdseHBfcDZWOFk0OHRQXzdJZllJRXhN0gF2QVVfeXFMTnFPOVpJeC1BeWJ6Q0N1Yk1oYWMzTHI1ODJHbzY1NUdEZXlicVV3YUlrOWlVanpfdXNCTmY3QjN6WGc5N2RIam4weWkwOGxadVhNZnBySGIzZTgxZjlwYXlCeDA3ZWlaU09MV2ZoVUJobVkxYlJfZw?oc=5
This Mind-Blowing Vision Is The Biggest Simulation of The Universe Ever - ScienceAlert,ScienceAlert,"Wed, 27 Nov 2024 05:01:48 GMT",https://news.google.com/rss/articles/CBMiogFBVV95cUxQTjU3R3dkeThvT1hxUHNNelREQm1oQXJCdFVDcEExZGxfRjdaWEFrdXZIMFJqUFBuRDBlNlkxNW90YktUOUhnY3VDOGJQTVcwcWM1ZkROMGIzbG90MU9ONFBfajZIV1BCc000T1VtZ3h4dzdLMFVDdVFKQVF5RE9SLVNTeE9ueEg2Q3NYdnVzd0hKSTRKSklvOEk0a3pxbEZCbVE?oc=5
5 galaxies in perfect alignment challenge our best model of the universe - Space.com,Space.com,"Wed, 27 Nov 2024 16:00:00 GMT",https://news.google.com/rss/articles/CBMitwFBVV95cUxQRklMS0JUemJaY0F5N0RTbC1kM01QRW8xLTJhdml3bHNVYUFsZ0lOTUJTaFBJNlNobXV5QUZsOUlwLWpPeC0tSHltNnFGQnNJNGZUWUZvdE90Zy1oQ3otM0REQlZEdTk4UExMR1UtcktoamNpZVFIMndaN1JHNkVjWDI1bTFiX0FUMW5YQ0FtNDEzcU14Q0Z2RVctemJBbFA2VzczaHVDMWJDZlpLZHBlM2pNQ0ZXX2s?oc=5
"If The Visible Universe Is 13.7 Billion Years Old, How Is It 93 Billion Light-Years Across? - IFLScience",IFLScience,"Thu, 28 Nov 2024 10:58:20 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxPTnFEbHRCcF9kaEdobXVHSGc5WXB4WGliSUdBUDVfeE0xMkdMREg2aWMwQ01DWkF5aHdud2cwRGttU0xQZjVSaVJuUTZrZkJiOFRfQ0F1cHZ3MDlaYmF2eV9pSzFVZC1PTlphbXpfT2NhbTBaR01LZzZKT2NDdGo2LXpsNjgzdFFvaHpqVWdBakJJZmE1UGlFRVJvUV9sX1dJbnZhNEFnZW1iUThualdOcHpESmZLR0N4UXNnVk5R?oc=5
Grand Canyon fossils reveal secrets that are forcing a rewrite of evolution textbooks - Earth.com,Earth.com,"Wed, 27 Nov 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMikwFBVV95cUxNMGRwRWVQSXEwOHVuZEJ1RWhEMUNtYUpxdi12enU4U0xGNDVUQ2R3RkZYSHY5SlRHRlRIR0drYnhnVl9DYVJucU95MFZ2b3Q5WTJpVmpIMHJ6YlNJWFI0alpxSXJmRE94NXdxeEtxaVowWWQ3MXhuOUpiaDhiRXlFNzR1aHMzV0FhUl8zUVhCXzQwUWM?oc=5
Seemingly simple climate adaptation strategy could backfire - Phys.org,Phys.org,"Wed, 27 Nov 2024 20:43:08 GMT",https://news.google.com/rss/articles/CBMigwFBVV95cUxNNUpzMThUVTBPWGMtaklYaXJSQUpNSkdfZ3JZc292MExENkQ0bjd5Rm9ETjJjbHdmaUg1RmJlc2ZfMHF3ck00dll4Nl96Ujl2Ymxma3JSNzZTclphb1R4T0MtaDRTdlIyMXZKMjNNVHNCN0dUVmFmaW5NS05Bclk2Wi1Bd9IBggFBVV95cUxNOHRUSzByUWRFb2pYbnRIdmI5Y0pPR2E5WFhUU0poMWkxclFEMDRNU0pIdVNhLXZjUVlSWXFLS0VEdlFNbEZFV1RFd1F5TC01VFk3a1htbjJvcHhCbHVKRURHOG1iSDdwWTdaekV5Q0xFTlg1NHFtVWt4NFpfX01rTUlB?oc=5
Astronomers Have Captured a Bizarre Black “Wolf Face” in the Sky — And It Isn’t Fiction - The Daily Galaxy --Great Discoveries Channel,The Daily Galaxy --Great Discoveries Channel,"Wed, 27 Nov 2024 16:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxQbTlRN200U2UzOC1xOUZBR1hLM0tfNVNoeGNGWHN1UXJCbWdYdF9uQmhVTXItOUx6QVM5Wk03X0ZDaVpSQjRqWFF6U0lTMHJralRTZTMxd3hlQ28yMHJkRzd3NVFrQ1F0cE43QnFMSmRrMHNjaWRmRDZVbF95UHdMZjBVSFFla29seVNocEhCR0dDNUVScVM5VWxBYw?oc=5
"Here Is the Date When Life on Earth Will End, Long Before the Sun Explodes - The Daily Galaxy --Great Discoveries Channel",The Daily Galaxy --Great Discoveries Channel,"Wed, 27 Nov 2024 12:30:00 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxQYVRyMnJfLWtPVFlTdHZEdll6NnNiTWJJdnJSMWx3azdKWDVIVnpLMnQ0dlk5dmNxZVFvamhTNG5HN3Q0YlIzM2dGOFl6Qm9nV1IxeGhVSGZmNFlIVTBZa3AtRUhDSDB3S3ltRXR1ZHZNdEVaeVdxTG9uYmZrbF9ZSERNSGFVWlMzMmNFLXVkWjdPZkZlQUpZMnNncDJfRjg?oc=5
Atlantic Ocean Currents Nearing Collapse: Global Consequences and Environmental Impact - The Daily Galaxy --Great Discoveries Channel,The Daily Galaxy --Great Discoveries Channel,"Wed, 27 Nov 2024 14:00:00 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxNOVFzdFNXT3VyWHE0aEJMQlZLUVpQWkc2QXZxX252anU4WFYtRjVtRDhJbTduQzN6WUhyUURoYjI2UmVFLUpJMG1VOGtTWHhTMzF6alNlQWV2aFdWNFEzenAybjFSdEZ2cHM3aElRRzIzOVVJTXBUR3c3Q05GazhnSnU4dklyZXVQc3BIaXgyQmJ2N2I5ZVh0cHBEaTdPVWtrUkJaa3haXzF5V1ZpazdyWkpZRE9WODlTYVE?oc=5
"Supervolcano is starting to wake up, which would plunge the world into chaos - Earth.com",Earth.com,"Fri, 29 Nov 2024 01:02:40 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUEE1cFpqUlR2ckpHQzRMZHJzcXFIa08yaUVFdWpnMzBvdnlCMThid3NfRWlEZk9URnRHb1NhRTh5elhGNklhaTlRT3FJdDR5MTlhbU5adEZlbUFGTS02dlZsMVl5WDBhTlFtYk1yRXk4ajVkZWc5YkJReGtmNGhrSTdFNUgzOFNVdFFfejhZdE5jdDhOWEthOEpqRzdMeU5XcUh3eUctZXVrQQ?oc=5
The Steady-State Universe: A viable alternative to the Big Bang? - Big Think,Big Think,"Wed, 27 Nov 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMiiwFBVV95cUxOYXNkSUpMUUVrVUkxLTJzTzBJd0lDMGZ6bXNBNGpOcThtZVdjNDJMWl9ndjl5T3Vhc3J6UDZyMnFJS1RyUTljUF9XYzRUUWYwQjdsMklSVWNRdFRrUFZxVHRwM3pVNmF2dzJnSXJYd2trX3ktVkZ6dy1GTEE5cDk3M0NGV0phYUJpRHRr?oc=5
"Woman Wants A Quiet, Romantic Birthday With Her Husband, But Her Selfish Mother-In-Law Has Other Ideas - Twisted Sifter",Twisted Sifter,"Wed, 27 Nov 2024 05:21:57 GMT",https://news.google.com/rss/articles/CBMi0AFBVV95cUxQUzA2SmxHWC00WVF0YnJvb0RhSlFrU1hyUmpMNi05QjlpNW1hWklWWEtqWWVDanA1eEFUdEExX3lCUVJVRWdHSjM4RlNmOTRpNUJkc0gzcmdoYllwbkctQ0E3Mnh3ckpZaWkwYVBCVGJxNDItMEpjT1ptOWxfVjNCWWdmS2hqNlJlWm9PMkNXV3FoYmNhbkU3ZEhzdDgzQWljU1VFUGFrSndkNDFaSDBHYzY2WWVQZzNUUU9pUEo0MmQ2YnBZR2duRS15cDZHUGow?oc=5
Astronaut catches Dextre space robot 'busting a move' outside ISS — for science (video) - Space.com,Space.com,"Wed, 27 Nov 2024 19:00:00 GMT",https://news.google.com/rss/articles/CBMi4wFBVV95cUxQS0tFZmUwc3FSemJTV2phQ3UyOEZpdGhCQTJZSnZHMEF4ZEpyUlJyRV9yTTVaX20zUTRUNlVqNG1fanFmTnhzRzJlRTk0NG5uRFU1ZFpBRGlGcllaUEY1V3N5d0xLVi05V3VRdWFodWFqbk15djJ0bTFwVjBBbzJydU1DbW9QZHE2R2ZrVmRILWp0SFRBamZQSnVIVUhMaGRoLUQyOXdidVlUd0dUdEoxUnBqc3JReFZWTGtOUUpGemFtcjU0OERScU8zZkJKcDc2SVpEdUpaU25faGt3V1VYNnFlRQ?oc=5
A New Alloy Could Fortify Fusion Reactors—and Lead to Endless Energy - Yahoo! Voices,Yahoo! Voices,"Wed, 27 Nov 2024 14:30:00 GMT",https://news.google.com/rss/articles/CBMigwFBVV95cUxOZW1fZUJHakRNdW5Ob3IxODdqWkczR0lOaTNaVE43dHZjQndLVGlWc3BQVE90YV9ITFJHZ2tQdFVocDE4dU5ONXZybmwyQjlMX1pEV2Y3YVNoNVBndHJCbC1PaWVjRmNkNnJndVkxWlRuM0FYY3dMcllLbjRzMThTTVdwcw?oc=5
An improved quantification of the intergalactic medium and cosmic filaments - Phys.org,Phys.org,"Wed, 27 Nov 2024 17:20:01 GMT",https://news.google.com/rss/articles/CBMikAFBVV95cUxQbTlFWXV2RnpFQ3oyMVZCZnhTd0hxU0FPUmNrTGFuXzhISzBwQVpiMzlNaEVrN01OSlBydGpyendYZDJBZkxwMVZhel9hYzE5QlRJRVQyQUVBWmY0YmZ1YVZINzEzZFZxblllYzY0OUN3SmFfUmZhYnRkOXFyVkpPREpjQWZ4NzZXeUJ1ODk5M0bSAY8BQVVfeXFMT2xzLVdvS2JmRVptUFM1M0R0VWtRZ0tYdHNQbWROWGZiTVNEX0ZYbUhEYWZpaWdSUy01ckFlc3dXUV8xNk1qQmxoVVBiWGYxS2h2R1plSnhoSFRvMVRSLVpFTldjMzdZZHRSOWE4cm45d05CeU1VQU1VYjVmVU5kbjdjMjJsNjNEaXVQZ3ZtcjA?oc=5
Naked singularities: how quantum black holes explain why we don’t see the end of space and time - The Conversation,The Conversation,"Wed, 27 Nov 2024 18:03:17 GMT",https://news.google.com/rss/articles/CBMixwFBVV95cUxPMVFQZ2JYUmFfVFo3c1VYQ0VBUVNiVVYxaDZvc25LWG4wSFFvUVM1VkFHVlhtall0dWhLOTRaOEF5c1IwMUo0a2JvV0JrVmpOUlhIU1gwN25jWWV3bjVCTU94dHE0Ymh6cE9JcEdJemRKd0JyOFRrYjMtanBuSHloUzZnYnlpMlJGU1RQcGRYUjF4ZmpxU1ZYTHZYNE5INTlHQy01TmpvUWUxeWt5OU5DUGZRQVZwTUJTd0w2anlfNDZma1daWUJz?oc=5
'Dark Genes' Hiding Unseen in Human DNA Have Just Been Revealed - ScienceAlert,ScienceAlert,"Wed, 27 Nov 2024 03:50:11 GMT",https://news.google.com/rss/articles/CBMilAFBVV95cUxPZDdYVU5DMVFyMmkyaWRBVVdqSVp1S0QtNGdNa3RMN1hhaTc4ZmxtUVJUbndLc296VUs1OFJxZk96eE9PTHg4N1pPSm94M3IzME9WamlFVXJnWjhFbm5KX1Baam9fN20xa3F3QmNrWW9NRFl2R2ljaUpNcGwwY085WUZzZ0NtWC1OeHRucjhXNEtkblpS?oc=5
"In 2007, A 100-Year-Old Harpoon Was Found Inside The World’s Longest-Living Mammal - IFLScience",IFLScience,"Thu, 28 Nov 2024 18:14:10 GMT",https://news.google.com/rss/articles/CBMiswFBVV95cUxPdVg2Z0p0dFVPQkwzUXZRNGx4SkJkNnlUeEx2aTRvTnpONDZpSmhDVGduV0xkVTJkSjlveXRoRlRaMmczaUdrT1VyTjF6RzdkdFhoSVQ1OWZLZ0NfTHFhMlNJR2VwM0JoN1AySlBMUTl0NlVRUlNUTVlXMTVLQ044NXNmOFJBUHBzcERUUWdpQzUwQ0NQck1sYkM1Q0VPMEY2bFBaU19jODNYNHI0ekQxZ3lDWQ?oc=5
"Earth's oceans are rapidly changing colors, and it's too late to stop it - Earth.com",Earth.com,"Thu, 28 Nov 2024 03:20:19 GMT",https://news.google.com/rss/articles/CBMinwFBVV95cUxOSDNtUXJsT3VORW9oOUdtSmxMQzdWNEVpQnhlTmF2MXJ1NzMzME9QUWdlYUVEWF9xRkJkUFRFazM2eUFnb0NSNWM2ZG82NGRMSGI1TlVqb3dDU2lGRXlQRko1N3dSQlg3ZTVkV0tDZnhFUm13a2Q5UjBtdjRkaUVGNTBYMlBwc2ZHTThjTjhiTHp6bVRBdVY5d0ZCYmhWQXM?oc=5
Meet the world’s rarest mineral. It was found only once - ZME Science,ZME Science,"Wed, 27 Nov 2024 22:02:30 GMT",https://news.google.com/rss/articles/CBMickFVX3lxTE5KcVFmanM4RHd5blEzNHJVdnRLUl9ubVA2d2RTYUF1LVJPb25lOFFoNG9sUWVSMWxmb3BSMmFWSFVDQ0I4c2x0a3E1eU1kT0NnbGJXREJkRHdGVmRLVVBOaldBSURBRkVhUVBSdG54aEhQQQ?oc=5
"Obituaries in Wooster, OH - Wooster Daily Record",Wooster Daily Record,"Wed, 27 Nov 2024 23:37:00 GMT",https://news.google.com/rss/articles/CBMiZkFVX3lxTE45alpQejAyZEItdHlwNXRJdFk0SVhNTXNfQWNYdGJtMUhJVHdiTzhWMTlMbGluMUZ1MHBuUWpVZXlIMC1qUTBLbXFNN1JtRVdTeHU0bWxFU0JCWTlWRjZrel80b0ljQQ?oc=5
Largest brain connectivity study of youth depression reveals key network disruptions - PsyPost,PsyPost,"Wed, 27 Nov 2024 11:03:45 GMT",https://news.google.com/rss/articles/CBMirgFBVV95cUxPaGNWb3FWQVNFYnpnNS1lNGFXZnZMRHhhb1NOMzgwcmllSV8yNDZIQ0JhY1Vqb1BqSkhncUE4Q2dlYTJXaXdTaWhwR2JDLWZqSXFnTDFoTHJVUkMxOGpFOTh2Z29ZLUc4ZnRmT2FlU3VzWU1RT2ZBZEpZVlp1ZllMUDA4T2daUGdzZlpROUVZWTU2VWpWaEhZVGYwNVRRbzVsOW42SExWMDE0TmlDMGc?oc=5
